Date,URL,Title,Text
2022-11-02,https://www.reuters.com/article/ukraine-crisis-britain-sanctions/uk-sanctions-four-russian-steel-and-petrochemical-tycoons-idUSKBN2RS0YE,UK sanctions four Russian steel and petrochemical tycoons," Britain has sanctioned four Russian steel and petrochemical business owners, including the former head of steel producer Evraz (EVRE.L), the government said on Wednesday, its latest measures taken against Moscow over the war in Ukraine. Those sanctioned include Alexander Abramov and Alexander Frolov, who Britain described as known associates of oligarch Roman Abramovich, himself sanctioned earlier this year. Abramov has an estimated net worth of 4.1 billion pounds ($4.7 billion) and Frolov 1.7 billion pounds, the foreign office statement said. They were targeted for their involvement in the extractive, transport and construction sectors, it added. Frolov is the former chief executive officer of Evraz, which was also sanctioned by Britain for operating in sectors of ""strategic significance to the government of Russia"". ""Today we are sanctioning an additional four oligarchs who rely on Putin for their positions of authority and in turn fund his military machine,"" Foreign Secretary James Cleverly said. ""By targeting these individuals, we are ramping up the economic pressure on (Russian President Vladimir) Putin and will continue to do so until Ukraine prevails."" The sanctions implemented include travel bans, asset freezes and transport sanctions, the foreign office said. The British government, which has been led by three prime ministers this year, has been consistent in its stance on the war, having imposed sanctions on hundreds of Russian individuals and entities since Moscow sent troops into Ukraine on Feb. 24. On a call with Ukrainian President Volodymyr Zelenskiy after taking office last week, Prime Minister Rishi Sunak promised him that the country's support for Ukraine would be steadfast and ""as strong as ever under his premiership"". The government said it has also sanctioned Airat Shaimiev, who has an estimated net worth of 902 million pounds, and Albert Shigabutdinov, with an estimated net worth of 977 million pounds. Shigabutdinov controlled roughly 96% of chemical and petrochemical processing in the Tatarstan region of Russia, including the production of crude oil, the statement said. ($1 = 0.8693 pounds)"
2022-11-02,https://www.reuters.com/article/iran-nuclear-germany/iran-nuclear-deal-has-no-future-senior-german-coalition-party-official-idUSKBN2RS165,Iran nuclear deal 'has no future' - senior German coalition party official," Iran's 2015 nuclear deal with world powers ""has no future and is not in line with reality"", a senior official in Germany's Free Democrats (FDP), junior partner in the ruling coalition, told two online news outlets in an interview published on Wednesday. Bijan Djir-Sarai, general secretary of the liberal FDP, told Web.de News and Gmx News that continuing talks on the deal would mean ""negotiating with an inhuman regime that is completely rejected by its own people and has no legitimacy whatsoever"". ""From my point of view, this agreement has no future and is not in line with reality,"" Djir-Sarai, who was born in Iran, said in a transcript of the interview released by the FDP. Efforts to revive the nuclear deal have stalled and ties between Iran and the West are increasingly strained as Iranians keep up anti-government protests despite an increasingly deadly state crackdown. U.S. President Joe Biden had sought to negotiate the return of Iran to the nuclear deal after then-President Donald Trump pulled out of the agreement in 2018. But last month the White House said it had set aside diplomacy for now and said Tehran had supplied drones to Russia for use in its war against Ukraine. Iran's Foreign Ministry spokesperson said last month the United States lacked the political will for the revival of the deal. The 2015 agreement limited Iran's uranium enrichment activity to make it harder for Tehran to develop nuclear arms, in return for lifting international sanctions."
2022-11-02,https://www.reuters.com/article/ukraine-crisis-grain-insurance/lloyds-of-london-insurer-ascot-says-resumes-black-sea-grain-cover-idUSKBN2RS12O,Lloyd's of London insurer Ascot says resumes Black Sea grain cover," Lloyd's of London insurer Ascot is once again quoting on its cargo insurance facility for the Black Sea grain corridor, the facility's lead underwriter said on Wednesday after Russia announced it would resume its participation in the accord. ""In response to today’s news, the Ascot-led ‘AsOne’ facility is quoting again, effective immediately, and we have already issued quotes this morning,"" Chris McGill told Reuters by email. Ascot said on Monday it was suspending the cover after Moscow suspended its participation in the U.N.-brokered grains export deal on Saturday. Other insurers also provide cover through the Ascot facility, which also includes broker Marsh. Ships entering the three Ukrainian ports that have been part of the UN-backed agreement, are usually required by their banks to have various insurance policies in place including hull and cargo war cover, which is renewed every seven days. Two insurance industry sources said other underwriters had also resumed offering cargo cover for grains shipments, which had been temporarily paused this week. Hull cover had been quoted although it was unclear if any insurance was taken due to the uncertainty. ""Now that the inspection process is restored we will see more (underwriters) coming back,"" one source said. Moscow announced the sudden reversal after Turkey and the United Nations helped keep Ukrainian grain flowing for several days without Russian participation in inspections."
2022-11-02,https://www.reuters.com/article/veon-divestment-russia/telecom-operator-veon-seeks-to-sell-russian-business-idUSKBN2RS0G2,Telecom operator VEON seeks to sell Russian business," Dutch telecoms operator Veon Ltd (VON.AS) said on Wednesday it was seeking to sell its Russian operations, which make up more than half of its revenue and earnings. Many companies have sought to reduce exposure to Russia since the start of the Ukraine conflict in February and have halted or terminated operations there. Veon, which also has operations in Ukraine, Pakistan and Kazakhstan, said it was conducting a ""competitive sales process"" for the business, which operates one of Russia's biggest mobile networks under the Beeline brand. ""There can be no assurance that the sales process mentioned above will result in an acceptable offer or, even if an acceptable offer is obtained and results in an acquisition agreement being reached, that the requisite approvals will be received,"" the company said in a statement. Veon's shares rose as much as 11% in thin trade in Amsterdam, to 0.50 euros. Veon's shares have traded near record lows since tumbling after Russia sent its armed forces into Ukraine in February, which Moscow calls a ""special operation"". Credit rating agencies S&P and Fitch have withdrawn ratings for Veon, which had $8.1 billion in net debt and $3.2 billion in cash liquidity as of Oct. 7, based on recent company statements. The outcome of the sale will be important for shareholders and creditors as Veon's non-Russian businesses are profitable on an operating basis but small in relation to the company's debt. Veon's position is complicated due to its presence in Ukraine, where it has struggled to keep the Kyivstar mobile network operating throughout the conflict. CEO Kaan Terzioglu told Reuters in March he hoped the company would be allowed to continue operating in both markets as an essential service. The company said on Wednesday it hoped to broker the best possible outcome for the company, shareholders, creditors, customers and employees ""both inside and outside Russia"". ""There has been no request from any government for VEON to sell its Russian operations,"" a spokesperson told Reuters on Wednesday. More than half of Veon's 44,500 employees are in Russia, based on the company's 2021 annual report. Beeline had earnings before interest, taxes, depreciation and amortisation (EBITDA) of 20 billion roubles ($325 million) through the first eight months of 2022. It competes with larger rival MTS, as well as Megafon and Tele2. Veon's group total EBITDA in the same period was $604 million."
2022-11-02,https://www.reuters.com/article/ukraine-crisis-europe-industrials/energy-crisis-chips-away-at-europes-industrial-might-idUSKBN2RS0B2,Energy crisis chips away at Europe's industrial might," Europe needs its industrial companies to save energy amid soaring costs and shrinking supplies, and they are delivering - demand for natural gas and electricity both fell in the past quarter. It is far too early to rejoice, though. The drop is not just because industrial companies are turning down thermostats, they are also shutting down plants that may never reopen. And while lower energy use helps Europe weather the crisis sparked by Russia's war in Ukraine and Moscow's supply cuts, executives, economists and industry groups warn its industrial base may end up severely weakened if high energy costs persist. Energy-intensive industries, such as aluminium, fertilisers, and chemicals are at risk of companies permanently shifting production to locations where cheap energy abounds, such as the United States. Even as an unusually warm October and projections of a mild winter helped drive prices lower, natural gas in the United States still costs about a fifth what companies pay in Europe. ""A lot of companies are just quitting production,"" Patrick Lammers, management board member at utility E.ON (EONGn.DE) told a conference in London last month. ""They actually demand destruct."" Euro-zone manufacturing activity this month hit its weakest level since May 2020, signaling Europe was heading for a recession. The International Energy Agency estimates European industrial gas demand fell by 25% in the third quarter from a year earlier. Analysts say widespread shutdowns had to be behind the drop because efficiency gains alone would not produce such savings. ""We are doing all we can to prevent a reduction in industrial activity,"" an European Commission spokesperson said in an email. But a survey released on Wednesday showed companies in Europe's industrial powerhouse Germany were already scaling back because of energy costs. More than one business in four in the chemicals sector and 16% in the auto sector said they were being forced to cut production, a survey of 24,000 businesses by the German chambers of commerce and industry (DIHK) showed. Moreover 17% of auto sector companies said they were planning to move some production abroad. ""The effects are clearly visible: energy-intensive producers of intermediate goods in particular are cutting back on production,"" said DIHK Managing Director Martin Wansleben, referring to critical semi-finished products, such as chemicals and metals. European industry has been shifting production to locations with cheaper labour and lower other costs for decades, but the energy crisis is accelerating the exodus, analysts said. ""If the energy prices stay so elevated that part of European industry becomes structurally uncompetitive, factories will shut down and move to the U.S. where there is an abundance of cheap shale energy,"" said Daniel Kral, senior economist at Oxford Economics. For example, EU primary aluminium output was halved, cut by 1 million tonnes, over the past year. Trade figures compiled by Reuters show all nine zinc smelters in the bloc have either cut or stopped production, which was replaced by imports from China, Kazakhstan, Turkey, and Russia. Reopening an aluminium smelter costs up to 400 million euros ($394 million) and is unlikely given Europe's uncertain economic outlook, Chris Heron at industry association Eurometaux said. ""Historically, when these temporary closures happen, permanent closures come as a consequence,"" he added. Western efforts to secure supplies not just for energy but also for key minerals used in electric vehicles and renewable infrastructure are also at risk from high energy prices. Brussels is expected to propose new legislation early next year - the European Critical Raw Materials Act - to build up reserves of minerals indispensable in the transition to green economy, such as lithium, bauxite, nickel, and rare earths. But without more renewable power and lower costs, companies are unlikely to invest in Europe, Emanuele Manigrassi, climate and energy senior manager at European Aluminium, warned. Examples of industrial erosion are piling up. Europe became a net importer of chemicals for the first time ever this year, according to Cefic, the European Chemical Industry Council. More than half of European ammonia production, a key ingredient in fertilisers, has shut, and has been replaced by imports, according to the International Fertilizer Association. Norwegian fertiliser maker Yara (YAR.OL) has cut two-thirds of its European ammonia production and has no immediate plans to ramp it back up. ""We are watching the situation in the gas market closely and are making contingency plans,"" CEO Svein Tore Holsether told Reuters via email. Last week, the world's largest chemical group BASF (BASFn.DE) questioned whether there was a business case for new plants in Europe. The company has also warned it would have to shut production at its main Ludwigshafen site - Germany's single-biggest industrial power consumer - if gas supplies fall below half of its needs. Some firms, including German viscose fibre maker Kelheim Fibres which supplies Procter & Gamble (PG.N), are looking to other energy sources. This year, the German company has cut output twice at its factory in Bavaria. ""From Jan. 1, we will be able to switch to oil,"" company executive Wolfgang Ott said, as the company seeks government help to cushion energy costs. It is even pondering a 2 megawatt solar project. In Greece, Selected Textiles, a small cotton yarn producer, has cut output as orders mainly from northern Europe have fallen. At its plant in Farsala, central Greece, CEO Apostolos Dontas estimated production would fall 30% this year. ""We see our clients (...) are seriously concerned whether there will be an equivalent consumption of finished products in Europe and whether northern European manufacturers themselves will have access to natural gas,"" he told Reuters. Tata Chemicals (TTCH.NS), which usually operates on a five-year plan, is now working on a quarterly basis, its Europe managing director Martin Ashcroft said. ""If this is a structural change and gas prices stay high for three or four years, the real risk is industry investment will be directed elsewhere to places with lower energy prices,"" Ashcroft added. ($1 = 1.0164 euros)"
2022-11-02,https://www.reuters.com/article/russia-northkorea-horses/all-the-pretty-horses-equine-passengers-travel-on-first-russian-train-to-n-korea-since-covid-idUSKBN2RS0MQ,All the pretty horses: Equine passengers travel on first Russian train to N.Korea since COVID," Russia and North Korea restarted train travel for the first time since railway journeys were cut during the COVID pandemic with an unusually opulent cargo - 30 grey thoroughbred horses. A freight train carrying the ""Orlov Trotter"" horses left Russia's far east through the Khasan-Tumangan crossing, according to Russia's veterinary service. It posted a picture of several horses in a train wagon. ""The animals, 5 stallions, 25 mares, were quarantined in the city of Suzdal, Vladimir region, and then arrived at the Khasan railway checkpoint in three specially equipped trucks for subsequent shipment to the DPRK,"" Russia's state veterinary service said in a statement. The ""Orlov Trotter"" is Russia's most famous horse and is known, according to the veterinary service, for its ""frolicky trot"". Russia's RIA state news agency said it was the first train to North Korea since COVID restrictions were imposed in 2020. It said medicines would follow in later cargos. It was not immediately clear why 30 Orlov Trotter thoroughbreds were needed in North Korea. North Korean leader Kim Jong Un is a keen horseman. He was shown in 2019 by North Korean media trekking through mountain snows astride a white stallion. Russian customs data shows North Korea has spent thousands of dollars on thoroughbred horses from Russia in previous years."
2022-11-02,https://www.reuters.com/article/russia-markets/rouble-drifts-lower-russian-stocks-retreat-from-over-5-week-high-idUSKBN2RS0J8,"Rouble drifts lower, Russian stocks retreat from over 5-week high"," The Russian rouble weakened against the dollar ahead of three treasury bond auctions by the finance ministry on Wednesday, hurt by reduced FX supply after the passing of a favourable month-end tax period, but supported by higher oil prices. At 0738 GMT, the rouble was 0.4% weaker against the dollar at 61.50 and had gained 0.1% to trade at 60.69 versus the euro . It had shed 0.2% against the yuan to 8.42 . The rouble has now lost the support of month-end tax payments, that usually see exporters convert foreign currency revenues to pay local liabilities. ""Today in the course of trading we expect attempts by the rouble to recover its morning losses,"" said Banki.ru chief analyst Bogdan Zvarich. ""Despite a lower supply of foreign currency from exporters, the rise in oil prices may facilitate purchases in the national currency, which will allow the rouble to make a recovery over the course of the session and try to continue strengthening."" Brent crude oil , a global benchmark for Russia's main export, was up 0.7% at $95.3 a barrel. The finance ministry, which has already exceeded it fourth-quarter borrowing plan, intends to hold another three OFZ treasury bond auctions later on Wednesday. Russian stock indexes pulled back from recent highs. The dollar-denominated RTS index (.IRTS) was down 0.9% at 1,108.1 points, easing from 1,119.62 points, its strongest since Sept. 30, a level scaled in the previous session. The rouble-based MOEX Russian index (.IMOEX) was 0.5% lower at 2,163.3 points, after hitting a near more than five-week high of 2,185.60 points on Tuesday. For Russian equities guide see For Russian treasury bonds see"
2022-11-02,https://www.reuters.com/article/venezuela-politics-dialogue/venezuela-government-opposition-to-resume-talks-soon-sources-say-idUSKBN2RS1JF,"Venezuela government, opposition to resume talks soon, sources say"," Venezuela's government and the country's opposition plan to resume dialogues in Mexico as soon as this month after a long delay, and are expected to focus on negotiating conditions for a presidential election, four sources close to the talks said. Last year, delegations representing President Nicolas Maduro and the opposition led by Juan Guaido made no progress on resolving the nation's deep political crisis, which has stoked a sometimes-chaotic migration wave of over 7 million people. ""We are working on resuming the dialogue process in November,"" said one of the people familiar with the arrangements. Maduro and Colombia President Gustavo Petro said in a joint statement on Tuesday they hoped for ""a successful return"" to the dialogues. The renewed talks, again facilitated by the Norwegian government, would cover the election, status of hundreds of political prisoners, U.S. sanctions on Venezuela and a ""social agreement"" that would enable distribution of $3 billion in goods and investment for humanitarian aid from a U.N.-administered fund. Resumption of the dialogue has repeatedly been delayed by disagreements on terms, especially elections, a topic that may again force last-minute changes, including possibly postponing discussion to a second meeting, one of the sources said. Venezuela's information ministry, opposition's envoy Gerardo Blyde, the Norwegian government and Mexico's foreign affairs ministry did not immediately reply to requests for comment. Several parties warned Washington in October they are unwilling to support U.S.-backed Guaido's interim government in 2023. This makes resumption of talks crucial for the opposition coalition, which has been diminished by exile, imprisonment of leaders, internal fractures and lack of funds. The talks were abandoned by Maduro's envoys a year ago after disagreements over the extradition of an ally of the Venezuelan president who faces money laundering charges. Maduro had said his government would not return to talks unless all U.S. sanctions were lifted, while the opposition has insisted on guarantees for a fair and transparent presidential vote, supervised by foreign observers, in late 2023 or 2024. The U.S. government has tried to encourage dialogue, easing some sanctions and freeing two relatives of the Venezuelan fist lady, who were jailed on drug trafficking charges. Maduro also released six former executives of U.S.-based refiner Citgo Petroleum. U.S. President Joe Biden's administration, trying to increase global oil supplies to bring down prices that have surged since Russia invaded Ukraine, has said the dialogue progress could trigger sanctions relief, including a license for U.S. oil company Chevron (CVX.N) to expand operations in Venezuela. A growing influx of Venezuelan migrants to the United States is also prompting Washington to look for solutions to the South American country's crisis."
2022-11-02,https://www.reuters.com/article/ukraine-crisis-kyiv-heating/kyiv-prepares-1000-heating-points-as-russia-attacks-energy-infrastructure-idUSKBN2RS06Y,"Kyiv prepares 1,000 heating points as Russia attacks energy infrastructure"," Authorities in the Ukrainian capital Kyiv are preparing more than 1,000 heating points throughout the city in case its district heating system is disabled by continued Russian attacks, Mayor Vitali Klitschko said on Wednesday. Missile and drone attacks have damaged 40% of Ukraine's energy infrastructure and have already briefly left large parts of Kyiv without power and water, prompting power rationing. On Wednesday, Klitschko wrote on messaging app Telegram that city authorities were considering different scenarios due to missile attacks. ""The worst one is where there will be no electric power, water or district heating at all,"" he said. ""For that case, we are preparing over 1,000 heating points in our city."" The locations will be equipped by generators and have a stock of necessities such as water, he said. While urging Ukrainians who have already left the country to stay abroad for the winter, the government has accused Russia of provoking a new humanitarian crisis by forcing even more people to flee, scared by the prospects of having to survive with no power or heating during the cold season."
2022-11-02,https://www.reuters.com/article/ukraine-crisis-crimea-power/russia-detains-ukrainian-man-for-plot-to-sabotage-crimea-power-line-fsb-says-idUSKBN2RS0Q8,"Russia detains Ukrainian man for plot to sabotage Crimea power line, FSB says"," Russian security services have detained a Ukrainian citizen on suspicion of planning to ""sabotage"" a power line in Crimea, Russia's Federal Security Service (FSB) said on Wednesday. The FSB said a man in his 40s had been found carrying diagrams of power lines, three explosive devices and instructions on how to use them, and suspected the man had been recruited by Ukrainian intelligence. Ukraine's Security Service (SBU) was not immediately available to comment. Since Russia invaded Ukraine over eight months ago, Moscow has repeatedly accused what it calls Ukrainian ""saboteurs"" of targeting its energy infrastructure, including in August when it blamed Ukraine for damaging an electricity substation in Russian-annexed Crimea. Ukraine did not claim involvement but officials have welcomed previous incidents, calling them ""payback"" for Russia's invasion of Ukraine."
