Date,URL,Title,Text,Novelty,Transience,Resonance,Topic
2022-11-08,https://www.huffpost.com/entry/american-killed-ukraine-russia-war_n_636a3a31e4b024c30197e3e9,American Volunteer Fighter Killed In Eastern Ukraine,"An American volunteer soldier fighting in Eastern Ukraine was killed in battle, the U.S. State Department told multiple news outlets. Timothy Griffin, who had been fighting with the International Legion of Defense of Ukraine, was “part in the counteroffensive on the eastern front with his unit and was killed in action,” the organization said, according to CNN. The legion said it has notified Griffin’s family and will return his body to the U.S. Griffin is at least the sixth American killed in Ukraine’s fight against Russia’s invasion. The International Legion of Defense of Ukraine enlists volunteers from around the world who have combat experience, know how to use weapons and are able to join the fight immediately, according to its website. Last month, Dane Partridge, an ex-U.S. Army infantryman who had volunteered in the Ukrainian military, was killed after being attacked in Luhansk. The State Department has urged Americans to avoid traveling to Ukraine because of the war. “U.S. citizens in Ukraine should depart immediately if it is safe to do so using any commercial or other privately available ground transportation options,” a State Department spokesperson told NBC News. Meanwhile, the U.S. ambassador to the United Nations, Linda Thomas-Greenfield, made a surprise visit to Kyiv, where she told CNN the U.S. will continue to support Ukraine’s fight against Russia. “Our support is unwavering, and we will continue to be unified until Ukraine wins this war and Russia takes their troops out of Ukraine,” Thomas-Greenfield said. In the latest phase of the war, Russia has been attacking Ukraine’s energy infrastructure, leaving millions without power in an effort to put pressure on everyday Ukrainians. State Department spokesperson Ned Price on Monday took questions from reporters on whether the Biden administration is encouraging peace talks between Ukraine and Russia. Price said that is up to Ukraine, and the U.S. along with its international partners has continued to support the country “so that when that negotiating table develops, Ukraine will be in the strongest possible position.” Price added that Russia would have to show good faith and stop attacking civilian infrastructure. “It is neither our place for us to pressure the Ukrainians, nor would we need to do such a thing,” Price told reporters. “They have every incentive. It is the Russians that are sending a very different signal.”",0.0,0.0,0.0,3
2022-11-04,https://www.huffpost.com/entry/marjorie-taylor-greene-ukraine_n_6364bd51e4b08f849aa9ba98,Marjorie Taylor Greene Makes Alarming Promise About Ukraine If GOP Wins Congress,"Far-right Rep. Marjorie Taylor Greene (R-Ga.) on Thursday vowed to nix American funding for Ukraine’s resistance to Russia’s invasion if the GOP retakes Congress in next week’s midterm elections. “The only border they care about is Ukraine, not America’s southern border,” Greene said of Democrats at a rally in Iowa. “Under Republicans, not another penny will go to Ukraine. Our country comes first. They don’t care about our border or our people.” Greene’s pledge was met with cheers from the audience. ""Under Republicans, not another penny will go to Ukraine"" -- Marjorie Taylor Greene  Outgoing Rep. Liz Cheney (R-Wyo.) slammed Greene’s comment as being “exactly” what Russian President Vladimir Putin wants. “If we’d had Republicans like this in the 1980s, we would have lost the Cold War,” Cheney wrote on Twitter. This is exactly what Putin wants. If we’d had Republicans like this in the 1980s, we would have lost the Cold War.  The GOP is currently split over whether to continue financially assisting Ukraine against the invasion, which Putin launched in February. The U.S. has so far donated more than $67 billion to the Ukrainian cause. But this week, House Minority Leader Kevin McCarthy (R-Calif.) suggested U.S. pursestrings for the defense will be significantly tightened if his party wins control of the House and Senate. “I think people are gonna be sitting in a recession and they’re not going to write a blank check to Ukraine,” McCarthy said. “They just won’t do it.”",0.0,0.0,0.0,20
2022-10-28,https://www.huffpost.com/entry/un-security-council-us-russia-ukraine_n_635bb092e4b044fae3e85395,U.S. Accuses Russia Of Spreading 'Absurd' Lies To Distract From Ukraine Atrocities,"The U.S. ambassador to the U.N. on Thursday accused Russia of using the United Nations to spread an “absurd” conspiracy theory to distract from its war crimes in Ukraine. Russia called a meeting of the U.N. Security Council with a previously debunked claim that the U.S. is sponsoring Ukraine labs developing illegal “military biological” warfare, according to The Associated Press. U.S. Ambassador Linda Thomas-Greenfield declared the meeting “a colossal waste of time.” “I am glad this council has the chance to see Russia’s disinformation campaign for what it is — an attempt to distract from the atrocities Russian forces are carrying out in Ukraine and a desperate tactic to justify an unjustifiable war,” Thomas-Greenfield said. Russia’s assertions have been disputed by both Ukrainian and U.S. officials, as well as by independent scientists. Russia has been advocating for a Security Council investigation into its allegations. “Ukraine does not have a biological weapons program,” Thomas-Greenfield said. “The United States does not have a biological weapons program. There are no Ukrainian biological weapons laboratories supported by the United States.” Ukraine does operate biological labs and some have received U.S. funding under a program to lessen the possibility of deadly outbreaks, according to AP. Their activity is neither illegal nor secret, and the U.S. plays no part in operating them. Thomas-Greenfield added Ukraine has no incentive to use deadly pathogens because of the risk to itself. “Such species, even if they could be weaponized, would pose as much a threat to the European continent and to Ukraine itself as they would to any other country,” she said. Barbara Woodward, the U.K. ambassador to the U.N., supported Thomas-Greenfield, referencing Russia’s false claim that Ukraine was preparing to detonate a “dirty bomb,” to spread radiological waste. “How much more of this nonsense do we have to endure?” Woodward asked. U.S., U.K. and French officials have warned that Russia may be using the false dirty bomb allegation as an excuse to intensify the conflict, according to The New York Times. President Joe Biden has dismissed Russian President Vladimir Putin’s claim this week that he won’t use nuclear weapons in Ukraine. “If he has no intention, why does he keep talking about it?” Biden asked during an interview with NewsNation. “He’s been very dangerous in how he’s approached this.” ""If he has no intention, why does he keep talking about it?"" President Joe Biden says about Russia President Vladimir Putin's statement that he has no intent to use nuclear warfare in Ukraine.Watch #RushHour live: ",0.0,0.0,0.0,25
2022-10-28,https://www.huffpost.com/entry/brittney-griner-protest-cannabis-russian-embassy_n_635b7977e4b023ac31c3c8c7,Protesters 'Smoke Out' Russian Embassy To Demand Brittney Griner's Release,"Cannabis activists smoked weed outside the Russian Embassy in Washington on Thursday and demanded freedom for WNBA star Brittney Griner after a Russian appeals court upheld Griner’s nine-year sentence for cannabis possession. DC Marijuana Justice activists displayed a 51-foot inflatable joint with the messages “Free Griner and the Russians from Putin” and “Free 420 Prisoners” during a “smoke out” protest that began at 4:20 p.m., according to People. “We feel compelled to protest the Russian Federation and President Putin, who’s clearly using an American citizen as a pawn in his war against Ukraine,” Adam Eidinger, co-founder of DC Marijuana Justice, told The Washington Post. “It’s time for the public to rise up and defend Brittney Griner,” Eidinger continued. “If we’re going to fight for prisoners to be released in the United States, we need to fight for them to be released everywhere, internationally.” Griner, a Phoenix Mercury player, has been detained in Russia since February, when police discovered cannabis oil in her luggage. She pleaded guilty and was sentenced to nine years’ imprisonment. President Joe Biden promised this week that his administration would continue efforts to free Griner and other U.S. citizens in Russian custody. Right now: Cannabis activists inflate giant joint in front of Russian Embassy.I’m told it says “Free Griner and Russians from Putin” on the joint.  Activist @aeidinger put down the piece of a cannabis plant he brought to Russian Embassy.Putin, he says, turned Griner into ""a drug kingpin, over what? Not this.""""This is what this is about"" he said, holding up a vape pen like the one #BrittneyGriner is in Russian prison for. ",0.0,0.0,0.0,0
2022-10-25,https://www.huffpost.com/entry/joe-biden-brittney-griner_n_63582c24e4b08e0e60937680,Biden Promises U.S. Is 'Not Stopping' Effort To Free Brittney Griner,"President Joe Biden vowed Tuesday that his administration will continue its efforts to free American basketball star Brittney Griner, who’s been saddled with a nine-year prison sentence in Russia despite ongoing diplomatic efforts to bring her home. “We are in constant contact with Russian authorities to get Brittney and others out,” Biden said at a press briefing, referencing both the WNBA’s Phoenix Mercury star and other Americans in custody of the Kremlin, which is known for taking political prisoners. His remarks came hours after a Moscow court upheld Griner’s sentence, which Russian authorities handed down in August. “So far, we have not been meeting with much positive response, but we’re not stopping,” Biden promised. The two-time Olympic gold medalist, who was on her way to play with the Russian Premier League during the WNBA offseason, was first detained at a Russian airport in February after authorities found cartridges containing less than a gram of hashish oil in her luggage. Griner was detained amid high tensions between Russia and the U.S., which has strongly opposed the Kremlin’s invasion of Ukraine and sanctioned Russia for its actions there. Russia took Griner into custody one week before launching its invasion of Ukraine. The Biden administration has faced immense pressure to bring home Griner, whose supporters say she is being used as a political pawn amid Russia’s diplomatic friction with the U.S. In July, Biden approved a potential prisoner exchange to bring the basketball star and other prisoners home, but negotiations fell through when Russia demanded that the trade include a convicted Russian assassin. Griner’s wife, Cherelle Griner, said earlier this month she was hopeful a prisoner exchange would work out before Tuesday’s hearing so her wife could avoid being sent to a labor camp. “My brain can’t even fathom it,” she told “CBS Mornings,” adding: “I don’t know if she has anything left in her tank to continue to wake up every day and be in a place where she has no one.”",0.0,0.0,0.0,0
2022-10-25,https://www.huffpost.com/entry/ukraine-progressives-letter-jayapal_n_63581668e4b03e8038e3db40,How A Progressive Bid To Shape Ukraine Policy Imploded,"A group of progressive lawmakers withdrew a high-profile letter intended to influence President Joe Biden’s Ukraine policy on Tuesday, just a day after it was sent to the White House. The story behind the letter, which 30 House Democrats signed, is one of mismanagement by leadership, an alleged staff error and a failure to appreciate the sensitivities of discussing a brutal ongoing war. Multiple legislators were so surprised by the letter’s release — and the ensuing criticism — that they publicly rejected the document and said it was supposed to be sent much earlier under different circumstances. Congressional Progressive Caucus Chair Rep. Pramila Jayapal (D-Wash.) ultimately agreed with them. In a statement Tuesday, she blamed her employees for releasing the letter and retracted it. “The letter was drafted several months ago but, unfortunately, was released by staff without vetting. As chair of the Caucus, I accept responsibility for this,” Jayapal said. “Every war ends with diplomacy, and this one will too, after Ukrainian victory. The letter sent yesterday, although restating that basic principle, has been conflated with GOP opposition to support for the Ukrainians’ just defense of their national sovereignty. As such, it is a distraction at this time, and we withdraw the letter.” Jayapal had personally approved the letter’s publication on Monday, a source familiar with the situation told Politico. The timeline of the kerfuffle reflects how the left is still struggling to offer an effective message on foreign policy despite its years-long focus on reforming America’s approach to global affairs and progressives’ success in shaping some major national security debates. On Monday afternoon, The Washington Post published the letter that the group sent Biden. Led by Jayapal, they asked the president to “pair the military and economic support the United States has provided to Ukraine with a proactive diplomatic push, redoubling efforts to seek a realistic framework for a ceasefire.” The letter faced immediate backlash online, as fellow legislators, analysts and liberal commentators accused the progressives of being naive at best, or worse, willing to reward Russian President Vladimir Putin for his vicious invasion of Ukraine. By Monday evening, Jayapal clarified, saying the letter did not propose a change in American support for Ukraine and the progressives did not seek to break with the Biden administration’s policy. “We are united as Democrats,” Jayapal wrote. But her colleagues suggested otherwise. Moderate Democrat Rep. Jake Auchincloss (Mass.) accused the progressives of offering “an olive branch to a war criminal who’s losing his war.” Sen. Chris Murphy (D-Conn.), who frequently champions a less hawkish U.S. posture internationally, warned of “moral and strategic peril in sitting down with Putin too early.” Speaking to Politico, an anonymous member of House Democratic leadership said: “That bone-headed letter just put Dems in the same league as [Republican leader Rep.] Kevin McCarthy, who said ... Ukraine funding could be in jeopardy.” By Tuesday, letter signatories Reps. Mark Pocan (D-Wis.), Ilhan Omar (D-Minn.) and Sara Jacobs (D-Calif.) had all posted tweets questioning the timing of the letter’s release — with Jacobs saying she “wouldn’t sign it today.” To understand how the progressive gambit imploded, HuffPost spoke with five sources familiar with the letter and Ukraine policy discussions among Democrats and reviewed a previous draft of the message. The overall picture: Thanks to a messy process and a misreading of the broader conversation about the war, a relatively anodyne statement became a firebomb that divided the caucus and could threaten leadership ambitions for Jayapal and other signatories. The timing of the letter’s development and release was odd. Jayapal’s team circulated the message to lawmakers in the summer when Russian forces seemed to have the upper hand in Ukraine. “We urge President Biden to seek a rapid end to the conflict as a chief priority, all while continuing to respect Ukraine’s sovereign decisions,” read a pitch email seen by HuffPost. The message directed members of Congress and their staff to seek further information about the plan from Keane Bhatt, the policy director for the Congressional Progressive Caucus. (Bhatt declined to comment for this story.) Lawmakers began signing on as early as June 30, Jacobs tweeted. A number of progressives signed in July because of concern over Putin’s nuclear threats, according to Pocan. A House Democratic aide whose boss signed the message on July 20 said they expected the letter would be released soon afterward. “It was supposed to go out Aug. 1. My guess is they just held it open trying to get as many people,” the aide told HuffPost. Come September, Jayapal’s office was still trying to secure more signatures, with discussions continuing late into the month, according to a source. Jayapal’s team kept the letter largely the same, according to HuffPost’s review of the earlier and final drafts, only adding a condemnation of Russia’s claim to annex Ukrainian territory. By the time the letter came out, Ukrainian troops had reclaimed territory in several strategic areas in the eastern part of the country. Meanwhile, Russia appeared to be growing desperate, resorting to missile attacks on major civilian areas designed to knock out power and water systems and starve Ukrainians. Several signatories said on Tuesday they weren’t given a heads up on when the letter would be released. Jayapal’s team did not appear to expect a backlash, the aide told HuffPost, saying that had they done so, they would likely have given signatories talking points to rebut potential attacks. “We had no idea it came out until the maelstrom on Twitter,” the aide added. One Democratic source familiar with the letter said the organizers had waited to get about 30 members on board and “didn’t consider election timing.” Coming two weeks before the vote, the letter was especially alarming for Democrats in Republican-leaning districts who fear being seen as too dovish, a senior House Democrat told CNN. A striking element of the controversy is that most of the actual letter is not particularly striking. It promotes the U.S.’s overall position that Ukraine deserves support, that Russia has behaved horrifically and that ending the war is vital to protect Ukrainians, prevent escalation and ease the global economic shock it has produced. Instead of highlighting that reality, some Democrats quickly accepted and echoed criticisms of the message, equating it to Republicans’ growing skepticism towards Ukraine and sympathy for Putin’s war narrative. McCarthy, who will be the speaker of the House come January if Republicans capture the chamber in next month’s midterm elections, last week said his colleagues are wary of giving “a blank check to Ukraine.” For months, conservatives like Sen. Josh Hawley (R-Mo.), Rep. Marjorie Taylor Greene (R-Ga.) and GOP Senate hopeful J.D. Vance have loudly questioned Washington’s backing of Kyiv. Right-wing commentators Tucker Carlson and Candace Owens have argued that Russia invaded its neighbor to defend itself. The progressives’ message squarely blamed Putin for the war and subsequent human suffering and did not suggest ending U.S. aid to Ukraine. It also noted: “It is not America’s place to pressure Ukraine’s government regarding sovereign decisions.” In withdrawing the letter on Tuesday, Jayapal said: “Because of the timing, our message is being conflated by some as being equivalent to the recent statement by Republican Leader McCarthy… The proximity of these statements created the unfortunate appearance that Democrats, who have strongly and unanimously supported and voted for every package of the military, strategic, and economic assistance to the Ukrainian people, are somehow aligned with Republicans who seek to pull the plug on American support for President Zelensky and the Ukrainian forces.” Democrats could have tried to nip that perception in the bud — and upheld a clear progressive position on Ukraine, defying fringe activists who call the party pro-war and pundits who cast liberals as soft. “The framing around the letter from The Washington Post and the subsequent discussion on Twitter frame the letter as progressives calling for appeasement and giving in to Putin and Russia, but if you actually read the letter, it doesn’t do that,” the House Democratic aide argued. “People don’t seem to think that you can hold both positions of arming Ukraine and supporting their sovereignty and pushing for a diplomatic offramp.” Given the reflexively hawkish nature of Washington’s national security discourse, progressives always face an uphill battle in championing diplomacy. This time, in making a major statement on the most significant issue in global politics, they were unprepared — and the setback has likely damaged their credibility and unity in a lasting way. CORRECTION: A prior version of this article misidentified Sen. Josh Hawley as a Democrat.",0.0,0.0,0.0,26
2022-10-19,https://www.huffpost.com/entry/kevin-mccarthy-ukraine-house-november-elections_n_634fcdbfe4b04cf8f37e36b4,Kevin McCarthy Warns Of Ukraine Aid Cuts If GOP Wins,"House Minority Leader Kevin McCarthy said Republicans will not hand a “blank check” to Ukraine if his party wins next month’s elections, apparently confirming that bipartisan congressional support for Ukraine’s fight against Russia is wavering. McCarthy, speaking to Punchbowl News, acknowledged the significance of the conflict, but said Americans are dealing with economic problems at home and can’t afford to prioritize helping Ukraine. “I think people are gonna be sitting in a recession and they’re not going to write a blank check to Ukraine,” McCarthy said. “They just won’t do it.” The U.S. has spent vast sums to help Ukraine resist Russia’s invasion. The Department of Defense on Friday announced an additional $725 million package to Ukraine. Congress last month granted $12.3 billion in emergency funding to Ukraine. That is on top of the $54 billion the U.S. sent to the country in previous packages, according to The New York Times. Only 10 House Republicans voted to support the bill. McCarthy in the past has blasted Russian President Vladimir Putin, comparing him to brutal dictators like Adolf Hitler, according to Punchbowl’s Jake Sherman. But a strong faction of House Republicans support an “America First” agenda backed by former President Donald Trump. Last month, Rep. Chip Roy (R-Texas) told Politico the GOP would demand a breakdown of how any additional U.S. aid will be used in Ukraine if his party wins control of the House. He condemned fellow Republicans for using “defense as an excuse to spend all manners of money.” “Count me against throwing more money at Ukraine without having a serious conversation about guns and butter, a serious conversation about why we’re spending it and how it’s in our national security interest,” Roy said. Meanwhile, Rep. Kelly Armstrong (R-N.D.) told Axios his constituents say the Ukraine war feels like a distant issue. “When people are seeing a 13% increase in grocery prices; energy, utility bills doubling ... if you’re a border community and you’re being overrun by migrants and fentanyl, Ukraine is the furthest thing from your mind,” Armstrong said. In the Senate, Minority Leader Mitch McConnell (R-Ky.) has continued to express support for Ukraine. But some GOP Senate nominees in the midterm elections have signaled they do not share McConnell’s resolve. J.D. Vance, the Trump-endorsed nominee in Ohio, said there needs to be an end to “the money spigot to Ukraine eventually.” “We cannot fund a long-term military conflict that I think ultimately has diminishing returns for our own country,” Vance told the ABC affiliate in Toledo last month, according to The Washington Post. Rep. Michael McCaul (R-Texas) on Tuesday said a Republican majority doesn’t mean the U.S. will abandon Ukraine, but he told Bloomberg the GOP would be cautious. “I think he’s just saying we’re not going to write a blank check without oversight and accountability, which my committee will be providing,” McCaul said. The White House responded to McCarthy’s comments by saying the administration was committed to working with Congress to assist Ukraine “as long as it takes.” “We’re going to closely monitor these discussions,” press secretary Karine Jean-Pierre said. “I don’t want to get ahead of what Congress might look like next year. I don’t want to go into hypotheticals.” Republicans are favored to win the House, according to polling aggregation site Five Thirty Eight, while Democrats hold a slight advantage in holding control of the Senate.",3.9034690218861834,5.218109300081786,-1.3146402781956028,11
2022-10-19,https://www.huffpost.com/entry/ukraine-nuclear-plant_n_635023e0e4b04cf8f37f0fc4,Ukraine’s Nuclear Chief Says Winter Cold Raises The Risk Of Disaster At Zaporizhzhia,"In the seven months since Russian forces seized Europe’s largest atomic energy station, Ukrainian engineers have managed to keep the Zaporizhzhia nuclear power plant running safely even as artillery shells repeatedly destroyed the facility’s backup electricity. But as temperatures drop heading into winter, the risk of a radiation accident is rising, the head of Ukraine’s state nuclear company told HuffPost on Tuesday. As fighting intensified last month, operators powered down the last of the plant’s six reactors lest another electrical outage jeopardize the cooling systems needed to keep the scorching-hot radioactive material from melting down even when the reactor is idle. “It was the safest nuclear power plant in Ukraine, and now it is the most dangerous nuclear power plant in the whole world,” said Petro Kotin, president of Ukrainian state-owned nuclear plant operator Energoatom. He spent most of his career working at Zaporizhzhia. But Energoatom, Ukraine’s state-owned nuclear plant operator, wants to restart at least one of the reactors. A Russian bombing blitz over the last week destroyed 30% of Ukraine’s electrical infrastructure, spurring widespread blackouts. And the neighboring towns where Zaporizhzhia’s workers live have no other source of warmth in the winter besides a district heating system hooked up to the power plant. Restarting a reactor is also a matter of safety at the plant. There’s a limited amount of diesel to run the generators that provide the last-resort power to keep the plant’s cooling system running — running heaters to keep the storage tanks containing refueling water would only drain the supply sooner. “Even before we de-occupy the plant, because of the decrease in temperature, we need just to start this one unit to supply steam for heating purposes of the plant itself,” Kotin said dressed in dark green military fatigues as he spoke to HuffPost for 80 minutes over Microsoft Teams from his office in Kyiv, roughly 400 miles northwest of Zaporizhzhia. Then there are the fish. Zaporizhzhia collects water for its cooling system from an outdoor pond, which operators stocked with an imported fish species to eat algae that could otherwise gum up the reactor turbines. A running reactor expels warm water into the pond, keeping temperatures above 60 degrees Fahrenheit at all times — and, by extension, keeping the Egyptian fish alive. With no reactors running, water temperatures would eventually drop below 50 degrees, Kotin said. “All the fish will be killed by this cold temperature,” said Kotin. After that, the plant would have up to 2,000 tons of dead fish to deal with. “It’s getting cold,” Kotin said. “And some problems arise there, with the functionality of the plant, with the fish that help keep the pond good, and with the condition of people living in the neighboring town, where the heat is all generated by the plant.” Four high-voltage cables link Zaporizhzhia to the Ukrainian grid, while another low-voltage backup line runs to a nearby coal-fired power plant. Artillery fire repeatedly severed those connections as Ukrainians and Russians blamed each other for indiscriminate shelling, disrupting the plant’s operations at least 15 times since the occupation began in March. But on Aug. 25, the station was cut off from outside power sources for the first time, forcing its operators to rely on Zaporizhzhia’s 20 diesel generators to keep electricity flowing to the cooling systems. After more than three hours without electricity, Kotin said, a partial meltdown akin to what happened in Fukushima, Japan, in 2011 would likely begin. Engineers restored the low-voltage line in less than a day and eventually reconnected the plant to the grid. But bombardments have destroyed substations and power lines at least twice more since then, according to Kotin. Meanwhile, he said, the coal plant no longer has fuel. And Russian artillery destroyed one of the lines connecting Zaporizhzhia to Ukraine’s grid as recently as Monday, leaving the plant dependent on the diesel generators. The facility typically only stores enough diesel to run the generators for 10 days. To preserve fuel, plant operators started running no more than seven generators at a time, which could conserve enough fuel to keep the power on for up to 17 days, Kotin said. Russian and Ukrainian officials allowed shipments of diesel fuel last week that could give Zaporizhzhia another two full days of generator use. But Kotin saw the rare moment of cooperation as a sign the Russians were “prepared to continue this practice” of cutting the plant off from the power grid. It’s part of what Ukrainian officials say is a strategy to steal Zaporizhzhia permanently, a power plant worth $30 billion and whose eponymous home province Russian President Vladimir Putin illegally annexed into Russia late last month. The Ukrainian government believes Russian plans to cut Zaporizhzhia off from the Ukrainian grid and connect the plant to the power system in Crimea, the Ukrainian province Russia conquered in 2014. But doing so would require building huge towers and power lines running over the very Crimean bridge that exploded earlier this month, George Moore, scientist-in-residence at the James Martin Center for Nonproliferation Studies, told Grid. Plus, Russians would need a small army of new nuclear engineers and scientists to run the facility. “They don’t have the people to operate that plant,” Moore told the news website, warning it would take thousands of workers to restaff the facility. This month, Russian officials threatened to fire Energoatom employees who don’t sign new contracts to work for Rosatom, Russia’s state-owned nuclear operator. Losing their jobs would likely make the workers eligible for the Russian military draft. Senior employees at the plant, meanwhile, have faced kidnappings, beatings, and alleged torture, and at least two workers have been killed by Russian forces. “It’s getting cold. And some problems arise there, with the functionality of the plant, with the fish that help keep the pond good, and with the condition of people living in the neighboring town, where the heat is all generated by the plant.” An International Atomic Energy Agency team arrived in late August at Zaporizhzhia to monitor the situation. Since then, the United Nations’ nuclear watchdog has been negotiating to create a demilitarized zone around the plant. So far, the Russians have refused to pull back as they stepped up targeted strikes in recent weeks on vital civilian infrastructure across Ukraine. Instead, Russians have stationed 50 military vehicles and at least 500 troops at the facility, Kotin said, including a contingent of Chechen soldiers loyal to Chechnya’s regional strongman, Ramzan Kadyrov. A close adviser to Putin, Kadyrov has publicly encouraged the Kremlin to use a small-scale tactical atomic weapon against Ukraine. The threats of the first wartime nuclear attack since 1945 and the worst atomic power plant accident since Fukushima have, ironically, come at just the moment when nuclear energy looks poised to reverse decades of decline and make a comeback. Fission reactors produce 24/7 bounties of electricity like fossil fuels, without climate-changing emissions or reliance on constantly-supplied pipelines. Since Russia cut off gas exports to Ukraine’s allies, countries like the Netherlands and Sweden have vowed to build new reactors. Japan and the U.S. are looking to restart shuttered plants, and even anti-nuclear Germany is postponing plans to close its last three generating stations. Energoatom is hoping to build as many as nine new reactors in the years ahead, ideally, with American or European technology, Kotin said. In July, Ukraine began the process to license U.S. nuclear giant Westinghouse’s AP-1000 reactors, the large-scale machines set to debut soon at Georgia’s Plant Vogtle after years of delays and billion-dollar cost overruns. The U.S., Kotin said, needs to get past the problems with constructing the first major AP-1000 project and build more reactors. But he admitted that the fate of a global nuclear power resurgence might rest in the hands of Zaporizhzhia’s Ukrainian engineers. “The renaissance of civilian nuclear power would not survive this additional disaster, which could happen at the Zaporizhzhia nuclear power plant,” Kotin said. “So we need to do everything just to bring Zaporizhzhia to a safe stage and to make all the measures which are required for the safe operation of the plant.”",5.263593738911114,5.754366535297938,-0.4907727963868238,5
2022-10-18,https://www.huffpost.com/entry/vladimir-putin-elon-musk-fiona-hill-russia-ukraine_n_634e6d45e4b04cf8f37c1c47,Putin Is Using Elon Musk To Signal Terms For Ending Ukraine War: Russia Expert,"Russian President Vladimir Putin is using billionaire Elon Musk to broadcast terms for ending his war in Ukraine, former top National Security Council analyst Fiona Hill said. Hill told Politico in an interview published Monday that Putin has chosen Musk in a well-worn playbook of using prominent businesspeople to communicate his demands to a wider audience. “Putin plays the egos of big men, gives them a sense that they can play a role. But in reality, they’re just direct transmitters of messages from Vladimir Putin,” Hill told Politico. Musk, the CEO of Tesla and SpaceX, earlier this month shared suggestions for ending the war with his followers on Twitter, earning the condemnation of Ukrainian officials. His proposal included redoing “elections” in the four Ukraine regions Putin annexed “under U.N. supervision,” referring to the sham referendums the Kremlin organized in these regions. Musk also suggested formally declaring Crimea, which Putin illegally annexed in 2014, part of Russia. Hill, currently a senior foreign policy fellow on the United States and Europe at the Washington-based Brookings think tank, said Musk made similar suggestions during “The Weekend” festival in Aspen, Colorado, last month. Hill also pointed to Musk’s proposal to guarantee the water supply of Crimea, which Ukrainian officials curtailed after the annexation by blocking water from Ukraine’s Dnipro River to the peninsula, as a sign of his communications with the Russian leader. “It’s unlikely Elon Musk knows about this himself,” Hill said. “The reference to water is so specific that this clearly is a message from Putin.” Ian Bremmer, founder of the prominent political risk consultancy firm Eurasia Group, reported Musk told him Putin was “prepared to negotiate” with Ukraine if some of his terms were met. Musk has denied he spoke to Putin. Bremmer is sticking with his account. Hill said by using Musk as a messenger, Putin “is basically short-circuiting the diplomatic process” to advance his goals. “He wants to lay out his terms and see how many people are going to pick them up,” Hill said. “All of this is an effort to get Americans to take themselves out of the war and hand over Ukraine and Ukrainian territory to Russia.” Hill said Putin’s selection of Musk as a messenger is “fascinating” in part because the world’s richest person has been supporting Ukraine through SpaceX’s Starlink satellite internet service, which has been used by the Ukrainian military. Musk had threatened to pull the plug on Starlink unless the Pentagon helped with costs, according to CNN. Musk has since backtracked on the demand, tweeting that SpaceX would continue funding Starlink. The hell with it … even though Starlink is still losing money & other companies are getting billions of taxpayer $, we’ll just keep funding Ukraine govt for free Hill noted that Putin wants to reshape the international order and that his invasion of Ukraine is having a destabilizing effect by putting global energy and food security at risk. The Ukraine conflict already means “our world is not going to be the same as it was before,” she said. “It’s ironic that Elon Musk, the man who has been talking about getting us to Mars, should be Putin’s messenger for the war in Ukraine, when we’re having a really hard time getting our act together on this planet,” Hill said. Hill testified against then-President Donald Trump during his first impeachment, after working at the National Security Council as a senior European and Russian affairs expert. She also served in the administrations of Barack Obama and George W. Bush.",3.8723155367169952,3.68301800464361,0.18929753207338518,23
2022-10-18,https://www.huffpost.com/entry/brittney-griner-birthday_n_634ef84fe4b03e8038d8ec9b,Brittney Griner Sends A Message Of Gratitude To Supporters On Her 32nd Birthday,"WNBA superstar Brittney Griner sent a message of gratitude to her supporters from a Russian prison on her 32nd birthday Tuesday. “All the support and love are definitely helping me,” Griner said through her lawyers Maria Blagovolina and Alexander Boykov, according to Reuters. Both lawyers spent time with Griner in a Moscow pre-trial detention facility on Tuesday, according to CNN. Griner is waiting for her appeal to be heard by a Moscow region court next Tuesday. The two-time Olympic gold medalist was given a nine-year sentence in a Russian prison on Aug. 4 for reportedly carrying cannabis in vape containers while entering a Moscow airport in February. In July, Biden administration officials offered Russia a “substantial proposal” to get Griner and another jailed American, Paul Whelan, back to the U.S. According to the Associated Press, a potential prisoner swap for Viktor Bout, a Russian arms dealer, may have been part of the proposal. No swap has been officially confirmed. In an Oct. 5 interview with “CBS Mornings” host Gayle King, Griner’s wife, Cherelle Griner, said she feels as if her wife is a “hostage” in Russia. “It’s like a movie for me,” Cherelle explained. “I’m like, ‘In no world did I ever think, you know, our president and a foreign nation president would be sitting down having to discuss the freedom of my wife.’ And so to me, as much as everybody’s telling me a different definition of what B.G. is, it feels to me as if she’s a hostage.” She also spoke about Griner’s release on Tuesday in a video released by wearebg.org, a site dedicated to providing resources to bring her home safely. “I’ve felt every moment of the grueling seven months without her,” Cherelle said in the video. “I want to thank President Biden for the administration’s efforts to secure her release.” Cherelle continued: “As my family and I continue on this journey, I’d like to thank our friends, leaders and supporters who continue to stand with us and advocate for Brittney’s swift and safe return. Let’s share a unified commitment to bringing all Americans home to their families and loved ones.”",5.609746778266398,7.149639628138055,-1.5398928498716566,0
