Date,URL,Title,Text,Topic
2022-02-02,https://www.mirror.co.uk/news/world-news/inside-chernobyls-mega-tomb-protects-26120551,Chernobyl's mega tomb that protects the world from deadly radiation,"More than three decades on, the world's worst-ever nuclear disaster is still having a devastating impact - as fears of nuclear catastrophe soared yesterday after Russian troops captured the Chernobyl reactor site Kremlin forces captured the site of the horrific nuclear disaster, Ukraine officials said prompting fears of nuclear waste blowing over Europe. Mykhailo Podolyak, an adviser to Ukraine's presidential office, yesterday admitted it was ""impossible"" to say the Chernobyl nuclear power plant was safe after the attack. He added: ""This is one of the most serious threats in Europe today."" Before the takeover, Ukraine's president Volodymyr Zelensky tweeted: ""Our defenders are giving their lives so the tragedy of 1986 will not be repeated. This is a declaration of war against the whole of Europe."" In 1986, a reactor at Chernobyl exploded during a routine test - resulting in horrific and deadly injuries for residents and workers alike. The Chernobyl Exclusion Zone lies on the shortest path between Russia's and Ukraine's capital, Kyiv The once-bustling town of Pripyat is still eerily deserted - and was a bizarre tourist attraction for travellers intrigued by the disaster, before recent events. The area surrounding the town still records alarming levels of radiation, making it inhabitable and impossible for residents to ever return. Follow our live blog of the Russia Ukraine conflict here Get the news you want straight to your inbox. Sign up for a Mirror newsletter here At the time, it was feared that huge clouds of radioactive smoke could cover Europe, causing a further loss of life. Authorities initially tried to hide that something had happened but it became impossible to hide as citizens fell ill with severe headaches, vomiting and hacking coughs. A day after the explosion, buses finally arrived, allowing citizens to escape the deadly nightmare. Dozens of heroic workers tried to put out the flames and make the reactor safe following the explosion. Many sacrificed their own lives to save others, with many working around the clock to dump the sand on the structure and prevent a further loss of life. Across the Soviet Union, coal miners were drafted in to help dig under the core and create a pool of liquid nitrogen to cool the nuclear fuel. Finally, when the flames were contained, a massive concrete structure was erected - it took 206 days to build the first sarcophagus. Workers used 400,000 cubic metres of concrete and 7,300 tonnes of metal framework in its construction. Yaroslav Melnik, a firefighter brought in to help, recalled the incredible effort: “We worked in three shifts, but only for five to seven minutes at a time because of the danger. “After finishing, we'd throw our clothes in the garbage.” Dubbed the 'liquidators', thousands of these workers suffered long-term effects from acute radiation exposure. It was hoped that the structure would contain the deadly radiation leaking from the plant - but experiments showed dangerous levels were still escaping. This required a bigger, more permanent solution - after all, the initial structure was only meant to be temporary. Experts doubted such a feat of engineering would be impossible - as it needed to halt radiation from seeping out and entomb the plant. It had been hoped it would contain the deadly radiation leaking from the nuclear plant -but dangerous levels were still escaping every day. And this huge structure was only designed to be temporary -30 years after the explosion, things had become critical once again. A solution was needed that would prevent the radiation from seeping out at such a rapid rate and keep the reactor entombed for as long as possible. Finally, a group came up with a clever plan to cover the entire sarcophagus, with the reactor still inside it. It was a mammoth task - and needed to be built next to the still radioactive site, and then moved to its final position, without risking workers safety. Projections predicted it would cost more than £240 million. In 1999, Vince Novak, director of nuclear safety at the European Bank of Reconstruction and Development, told how difficult it was to preserve the initial sturcture. A closer examination revealed it was so precarious that it could have collapsed at any time, potentially risking another Chernobyl disaster. He said: “The Soviets had lowered the beams into that sarcophagus using helicopters and the whole structure of the roof was in fact built the same way, using helicopters. “Pieces had been dropped in one by one and not tied together. “They were just sitting there and what quickly became apparent was that either these beams were sliding or that the wall was moving. “It came to a point where the further movement of an inch or so would have led to the huge beams falling down. You would have a collapse of the shelter.” Segments were shipped from Italy to Ukraine, before being transported by road - with around 18 ships and 2,5000 trucks used in total. It took more than two years to assemble the structure, which included a ventilation system and remote-controlled robotic cranes to dismantle the existing structure and reactor. Finally, it was erected on 29 November 2016, a mammoth but vital endeavour to make the world safe from the continuing threat of Chernobyl.",0
2022-02-24,https://www.mirror.co.uk/news/world-news/moment-russian-tanks-roll-chernobyl-26324593,Moment Russian tanks roll into Chernobyl after battle to seize power plant,"These chilling images show the moment heavily armed Russian tanks arrived at the Chernobyl power station, following a fierce firefight between opposing soldiers. Earlier tonight Ukraine ’s government admitted it had lost control of the infamous Soviet-era plant- the site of the worst nuclear disaster in history in 1986. These videos show what Ukrainian ground forces faced as Russian troops were backed by vicious tanks which eventually led to Moscow seizing the plant. Several members of staff are said to have been taken hostage. It is unknown how many casualties there were as a result of the battle. The nuclear reactor is around 80 miles north of Ukraine's capital, Kyiv- believed to be Putin’s ultimate aim at this stage of the invasion. The International Atomic Energy Agency (IAEA) says it is following the situation in Ukraine ""with grave concern"" and appealed for maximum restraint to avoid any action that may put Ukraine's nuclear facilities at risk. A Ukrainian official earlier said Russian shelling hit a radioactive waste repository and an increase in radiation levels was reported. Mykhailo Podoliak, adviser to the head of the president’s office said: ""After a fierce battle, our control over the Chernobyl site has been lost. ""The condition of the facilities of the former Chernobyl nuclear power plant is unknown. This is one of the most serious problems in Europe today. ""It is impossible to say that the Chernobyl nuclear power plant is safe. ""This is one of the most serious threats to Europe today. Knowing the habits of the Russians, they are probably already preparing provocative things at the Chernobyl nuclear power plant. ""Either they will use the damage received by the facilities during the attack to blame Ukraine for this, or they will damage these undoubtedly most dangerous facilities themselves."" Rafael Mariano Grossi, the IAEA's general director, said Ukraine has informed the Vienna-based agency ""unidentified armed forces"" have taken control of all facilities at the plant and that there had been no casualties or destruction at the industrial site. Mr Grossi said: “It is of vital importance that the safe and secure operations of the nuclear facilities in that zone should not be affected or disrupted in any way.” It was not immediately possible for experts to access the repository to assess damage before Russian forces overtook the site. The move by Putin led to concerns from some Putin could use the damaged reactor in some way, although there has so far been no evidence of that. Edwin Lyman, director of nuclear power safety at the Union of Concerned Scientists in Washington, said: ""I can't imagine how it would be in Russia's interest to allow any facilities at Chernobyl to be damaged."" Ukraine's operational nuclear power plants are running safely and there has been no ""destruction"" at the remaining waste and other facilities at Chernobyl, the U.N. nuclear watchdog says.",0
2022-02-24,https://www.mirror.co.uk/news/world-news/breaking-russian-forces-enter-chernobyl-26320432,Russian forces seize Chernobyl nuclear plant after battle with Ukraine forces,"Russian forces have seized Chernobyl after intense gunfire at the site of the world's worst nuclear disaster. Fighting between Ukrainian and Russian forces in the area in the north of the country may have led to damage at the facility, although these reports are yet to be independently verified. Large parts of Chernobyl were closed to the public for decades after a nuclear power reactor melted down there during the Soviet Union's reign in 1986. ""Advisor to Ukrainian interior ministry says Russian forces entered Chernobyl and that fighting there destroyed a nuclear waste storage facility,"" NBC's Richard Engel tweeted this afternoon. This was initially reported, but was later clarified due to a mistranslation. He added shortly after: ""Clarifying: advisor says heaving fighting MAY disturb nuclear waste."" Click here to follor our live blog with the latest updates After a two-hour fight Russian forces were reported to be in control of the facility and have taken hostages. An adviser for the Interior Minister of Ukraine, Anton Gerashchenko said today, according to LBC: ""The invaders from the territory of Belarus have moved into the Chernobyl AES Zone. ""The National Guardsmen, who guard the collectors of unsafe nuclear radioactive waste, are fighting hard. ""If the invaders artillery hits and ruins/damages the collectors of nuclear waste , radioactive nuclear dust can can be spread over the territory of Ukraine, Belarus and the country of the EU!"" The President of Ukraine took to Twitter to say Russian forces are trying to seize the zone. ""Russian occupation forces are trying to seize the #Chornobyl_NPP,"" tweeted Volodymyr Zelenskyy. ""Our defenders are giving their lives so that the tragedy of 1986 will not be repeated. Reported this to @SwedishPM. ""This is a declaration of war against the whole of Europe."" It comes after President Vladimir Putin said allies of Ukraine who try to interfere with his attack will ""face consequences greater than any you have faced in history"", in what was a chilling warning. Air sirens have been heard across the city centre, reports the Mirror's Andy Lines from Kyiv, as residents try to flee for safety. Five Ukrainians have also lost their lives after a military plane was shot down. Photos also showed a radar station that Russia had bombed on outskirts on Mariupol. Terrifying footage also showed a number of Russian helicopters swarming towards the Ukrainian capital as they fired missiles at an airport. Western officials believe Russia intends to seize and control a very large section of Ukraine - including the capital Kiev - and will need ground troops to do so. They fear this will lead to large numbers of civilian injuries and deaths with fighting in the built-up urban area but are yet unclear whether that will mean occupying the whole country, for which Russian forces don't yet appear to be ready. The United Nations refugee agency said on Thursday that the situation in Ukraine was quickly deteriorating after Russia's invasion and pleaded with neighbouring countries to keep their borders open to people seeking protection. Poland is one country currently preparing hospitals to help Ukrainians who have been injured in the conflict. The nation had prepared a list of 120 hospitals where Ukrainians could be treated. Ukrainian Ambassador to the UK Vadym Prystaiko said Ukraine is ""putting up a real fight"" but added some places are proving difficult to defend. ""We are defending our land,"" he said. Earlier, Boris Johnson condemned Russia for unleashing a ""tidal wave of violence"" against Ukraine without provocation or credible excuse. ""It is an attack on democracy and freedom in East Europe and around the world,"" he said in a statement before addressing the country again this evening. ""This crisis is about the right of a free, sovereign independent European people to choose their own future and that is a right that the UK will always defend.""",0
2022-02-26,https://www.mirror.co.uk/news/world-news/russia-aims-rockets-second-nuclear-26339222,Russia aims rockets at second nuclear plant in Ukraine after capturing Chernobyl,"Russian troops are approaching a second nuclear power plant in Ukraine, after capturing Chernobyl. Ukraine's interior ministry has said the invading troops are approaching Zaporizhzhia. Vadym Denysenko, an adviser in the Ukraine government, said Russian troops have aimed their rockets at the site. Kremlin troops stormed the site of the Chernobyl nuclear disaster on the first day of the invasion. Since then excess gamma radiation levels have been recorded but it is unclear why. The State Inspectorate for Nuclear Regulation of Ukraine (SINR) said the exact reasons for increasing radiation in the seized city were unknown. But Russian officials have denied the allegations that there has been any increase in levels and said it would deploy paratroopers to guard the Chernobyl nuclear reactor. Norway's nuclear monitoring agency weighed into the argument claiming it is concerned by ""elevated"" levels of radiation, but added that they do not pose a ""threat to health"" in the area at present. The Norwegian Directorate for Radiation Protection and Nuclear Safety released a statement saying they were in contact with Ukrainian authorities who had raised concerns. In a statement, it said: ""They have raised questions about whether the increased values are due to heavy vehicles that have whirled up radioactive pollution from the Chernobyl incident in 1986."" The area has been largely uninhabited since the devastating explosion of a nuclear reactor in the town of Pripyat in April 1986 which left toxic levels of radiation across the land. But the Ukrainian SINR claims that data from the automated radiation monitoring system of the exclusion zone, shows excessive levels of gamma radiation at a number of observation points. A spokesman for Russia's defence ministry refuted these claims, adding that troops were being deployed to stand guard of the closed power plant. ""Radiation levels at the plant are normal"" he told a briefing on Friday.",0
2022-03-03,https://www.mirror.co.uk/news/world-news/breaking-fire-nuclear-power-plant-26382475,Fire at huge nuclear power plant in Ukraine after attack by Russian troops,"A blaze that erupted at Europe's largest nuclear power plant in Ukraine has been extinguished after the Russian army shelled it from all sides. This morning, IAEA Director General Rafael Grossi said there was no release of radioactive material at the Zaporizhzhia nuclear power plant during the fire. He added that two security personnel were injured. Mr Grossi said that both Zaporizhzhia and the now-closed Chernobyl were under the effective control of the Russian military. He confirmed that at the moment Zaporizhzhia was still being run by Ukrainian staff. Earlier, reports said that firefighters were being prevented from extinguishing it as Russian troops bombarded the important energy-producing city of Energodar in the south of Ukraine with shells on Friday. Mr Grossi said the IAEA has been in contact with the Ukrainian nuclear regulator and the Zaporizhzhia plant and says the situation ""continues to be extremely tense and challenging"". A generating unit at the Zaporizhzhia nuclear power plant was hit during an attack by Russian troops and part of the station was on fire, RIA news agency citing the Ukrainian atomic energy ministry said. ""Firefighters can't start extinguishing the fire at the Zaporizhzhia nuclear power plant - they are being fired on at point-blank range. There is already a hit on the first power unit,"" the agency quoted the ministry as saying. The Ukraine Foreign Minister Dmytro Kuleba confirmed the blaze on Twitter and said an explosion at the nuclear plant could be 10 times worse than the Chernobyl disaster. ""Russian army is firing from all sides upon Zaporizhzhia NPP, the largest nuclear power plant in Europe,"" Kuleba's tweet said. ""Fire has already broke out. If it blows up, it will be 10 times larger than Chornobyl! Russians must IMMEDIATELY cease the fire, allow firefighters, establish a security zone!"" There are 15 nuclear reactors in Ukraine and six of them are at the Zaporizhzhia power plant. It is feared that if one of the reactors is set on fire then it could lead to a disaster in Europe worse than that at Chernobyl. Local mayor Dmytro Orlov had earlier reported fierce fighting between Ukrainians and Russian troops near the plant in southeastern Ukraine. ""As a result of continuous enemy shelling of buildings and units of the largest nuclear power plant in Europe, the Zaporizhzhia nuclear power plant is on fire,"" Orlov said on his Telegram channel, citing what he called a threat to world security. He added that there had been casualties without giving details in the fighting between local forces and the Russian troops. The Russian military laid siege to Energodar, a city on the Dnieper River that accounts for about one-quarter of Ukraine’s power generation. Russian troops have been fighting for control of Energodar on Wednesday with tanks, a Ukrainian official earlier said. Ukrainian interior ministry adviser Anton Herashchenko said in online posts that the forces had taken control of the area around the Zaporizhzhia plant. The fire was later said to have happened in a training facility outside the plant's perimeter and the potentially devastating attack sparked condemnation from world leaders. U.S. Energy Secretary Jennifer Granholm said the reactors ""are protected by robust containment structures and reactors are being safely shut down"". Granholm said on Twitter she had spoken with Ukraine's energy minister about the situation at the plant and added: ""We have seen no elevated radiation readings near the facility."" It comes as Russia has already captured the defunct Chernobyl plant, some 100 km north of Ukraine's capital Kyiv. Kremlin troops stormed the site of the Chernobyl nuclear disaster on the first day of the invasion. Thousands are thought to have died or been wounded as the biggest attack on a European state since World War Two unfolds, creating one million refugees, hits to Russia's economy, and fears of wider conflict in the West unthought-of for decades. The incursion is entering its ninth day. A member of Ukraine's parliament has said the country's government is collating examples of alleged war crimes by Russian forces, after the International Criminal Court's (ICC) prosecutor announced it had launched an investigation into the situation. Vadym Ivchenko said video footage and other evidence was being gathered by officials. The ICC announced its investigation amid reports of the use by Russian troops of cluster bombs, with a nursery school and a hospital both reportedly hit. ""We are gathering all the information, all the videos,"" Mr Ivchenko said. Mr Ivchenko also called for a humanitarian corridor to be established, saying that aid is not reaching some areas. He said Sumy, a city in Ukraine's northeast, is ""now without a supply of water and supply of food...(people are) just afraid to go there with any humanitarian aid"". He added that Russian troops have surrounded the city, saying: ""Imagine what the people in Sumy feel...it's a humanitarian catastrophe, and it's not only one city. ""The humanitarian equation should be negotiated in the mediation of the United Nations or countries like the United States or the United Kingdom.""",0
2022-03-03,https://www.mirror.co.uk/news/world-news/russian-forces-open-fire-battle-26381439,Russian forces open fire in battle for nuclear plant with tanks storming town,"Russian troops have opened fire in a Ukrainian town next to Europe’s largest nuclear power plant after entering it with tanks, a Ukrainian official has said. Ukrainian interior ministry adviser Anton Herashchenko said in online posts today that the forces had taken control of the area around the Zaporizhzhia plant in south-eastern Ukraine, after entering in tanks. Earlier, Mr Herashchenko said Russian troops were stepping up efforts to seize control of the power plant. The plant's workers live in the nearby town of Energodar. It comes as Russia has already captured the defunct Chernobyl plant, some 100 km north of Ukraine's capital Kyiv. Follow the latest updates from Ukraine in our live blog Kremlin troops stormed the site of the Chernobyl nuclear disaster on the first day of the invasion. Fighting between Ukrainian and Russian forces in the area in the north of the country may have led to damage at the facility, although these reports are yet to be independently verified. Earlier this afternoon, crowds of brave Ukrainians formed a human barricade in front of Zaporizhzhia, lining the road leading to the plant in a bid to prevent Russian troops from seizing it. The move of defiance came after Kyiv warned Russia risked creating “a new Chernobyl” if it went ahead with an attack. And this morning the UN nuclear watchdog voiced concern after Russian forces claimed to have surrounded Zaporizhzhia, and called for its workers to be left alone to do their jobs. According to Rafael Grossi, the director general of the International Atomic Energy Agency (IAEA), the Russian government had informed the agency that its troops had taken control of the area around the Zaporizhzhia plant - which housed six of the country’s 15 reactors. Anton Gerashchenko, the interior ministry official, said in a Facebook post: “Russian generals – change your minds! Do not create conditions for the new Chernobyl! ""Radiation knows no nationalities, one does not spare anyone! Go around the Energodar and Zaporizhzhya.” Ukraine had requested that the IAEA declare a 30km safe zone around Ukraine’s four nuclear power plants. News of gunfire in the worrying new battleground comes as Vladimir Putin has today claimed Ukraine is using civilians and foreigners as ""human shields"" - while his forces bomb densely-populated areas. The outrageous claim came during a day of continued attacks on cities including Kyiv and Kharkiv, which have suffered intense damage. Attempts to seize both cities have failed so Kremlin forces have instead resorted to heavy bombing, causing thousands of civilian casualties. The city of Kherson has been taken by Russian troops but elsewhere the invaders have met with fierce Ukraine resistance. Negotiations began between the Russian and Ukrainian sides at about 3pm GMT, with a humanitarian corridor to evacuate citizens agreed by 5.30pm. Earlier today an airstrike on an apartment block in Chernihiv killed 22 civilians.",0
2022-03-04,https://www.mirror.co.uk/news/world-news/vladimir-putin-wants-another-chernobyl-26384172,Vladimir Putin 'wants another Chernobyl disaster' after nuclear plant attack,"Vladimir Putin has been accused of wanting “another Chernobyl”-sized disaster after his thugs attacked Europe’s largest nuclear power station. A building near radioactive material was set ablaze earlier this morning as Russian soldiers opened fire on the Zaporizhzhia plant in the south east of Ukraine. Despite continuous gunfire, firefighters were able to put out the flames before irreversible damage was done to the control towers - but the plant has fallen into Russian hands. Ukrainian President Volodymyr Zelensky accused Russian counterpart Putin of wanting another Chernobyl-like disaster, when an explosion at the infamous plant petered Europe with radiation. He said in a television address: “Russian people, I want to appeal to you: how is this possible? After all we fought together in 1986 against the Chernobyl catastrophe. “You have to... take to the streets and say that you want to live, you want to live on earth without radioactive contamination. Follow all the updates on the war on our liveblog “Radiation does not know where Russia is, radiation does not know where the borders of your country are. “You have to remember the burning graphite scattered by the explosion, the victims. “You have to remember the glow over the destroyed power unit, the evacuation. How can you forget that? If you have not forgotten, you should not be silent. ""No country other than Russia has ever fired on nuclear power units. “This is the first time in our history. In the history of mankind. The terrorist state now resorted to nuclear terror.” The International Atomic Energy Agency (IAEA) said in a tweet Ukrainian authorities had informed the agency the fire at Zaporizhzhia had not affected ""essential"" equipment. Russia's Ministry of Defence blamed the attack at the power plant on Ukrainian saboteurs, calling it a ""monstrous provocation"". They claimed the area had been under Russian control since February 28 and fighters were attempting to take it back, sparking the serious blaze. Speaking of the attack, a spokesman for Prime Minister Boris Johnson said: ""Both leaders agreed that Russia must immediately cease its attack on the power station and allow unfettered access for emergency services to the plant. ""The Prime Minister said the reckless actions of President Putin could now directly threaten the safety of all of Europe. He said the UK would do everything it could to ensure the situation did not deteriorate further. ""The Prime Minister said he would be seeking an emergency UN Security Council meeting in the coming hours, and that the UK would raise this issue immediately with Russia and close partners. ""Both leaders agreed a ceasefire was crucial."" The fire at the Zaporizhzhia facility has raised ""a very real concern"" about the potential for disaster, says Edwin Lyman, director of nuclear power safety at the Union of Concerned Scientists in Washington D.C. He added: “For example, the prospect of a widespread fire, although that appears not to be the case, could disable the plant's electrical systems and lead to an event very much like Fukushima if cooling is not restored in time.”",0
2022-03-04,https://www.mirror.co.uk/news/world-news/nuclear-radiation-capable-travelling-far-26384245,Nuclear radiation and its impact on surroundings as Russia takes power plant,"As the conflict in Ukraine has continued to escalate, Vladimir Putin made an order to the Russian military on Sunday, which has been widely interpreted as a reference to nuclear weapons. According to Pavel Podvig, an expert on Russian nuclear forces, Putin's order to ""transfer the deterrence forces"" to a special mode of combat duty likely means ""the nuclear command and control system received what is known as a preliminary command"". Fears were further ramped up on Thursday night with Russian shells igniting a fire on the Zaporizhzhia power plant site - but this was brought under control and the UN atomic watchdog has confirmed no radioactive material was released during the blaze. While nuclear warfare looks unlikely over this conflict, here's what you need to know about nuclear missiles - including how far the radiation from an explosion is likely to travel. A big nuclear weapon has the power to wipe out an entire city. When detonated, nuclear bombs produced a flash of light and large fireball which can vaporise everything caught in it. The power of the blast carries all items around it - including soil and water - upwards, creating a mushroom cloud of smoke. Radioactive materials in the bomb mix with the mushroom cloud to form dust particles, which then fall back to earth and are referred to as 'fallout'. This fallout can be carried by the wind, reaching hundreds of miles away from the initial explosion and contaminating anything it lands on. Fallout can circulate around the world for years until it gradually falls back down to Earth, and can land hundreds of miles away from ground zero, which is the point directly above or below the detonation of a nuclear bomb. How far the effects of a nuclear bomb explosion travels depends on the size of the bomb and its blast yield. Currently, the blast yield of the most powerful nuclear bomb has been recorded as 1,200 kilotons, meaning the spread and the impact would be severe. While the immediate blast would destroy everything within a kilometre in all directions. Those up to eight kilometres outside of it could suffer third-degree burns, and those up to 11 kilometres away may experience second- and first-degree burns. Anyone up to 85 kilometres away could experience temporary blindness or severe burns to the retina if looking directly at the blast. Besides the heat from the blast, another thing to deal with would be the high levels of radiation due to the nuclear fallout, which can damage the body’s cells and lead to severe and long-term illness - and eventually death. The radioactive particles from nuclear weapons can travel very far and last for a very long time. A recent study even found remnants of radioactive carbon from Cold War nuclear bomb tests in the deepest point of the world's oceans. Experts have widely described the event of nuclear war as very unlikely, due to the mass costs for all involved. Meanwhile, Rafael Mariano Grossi, head of the International Atomic Energy Agency, has also said both Ukraine and Russia are considering an offer of meeting at Chernobyl. He added that he is not concerned about radiation at Chernobyl.",0
2022-03-04,https://www.mirror.co.uk/news/world-news/zaporizhzhia-nuclear-plant-fire-everything-26384230,Everything you need to know about nuclear plant fire as Russians shell facility,"A fire erupted in the early hours of the morning at Europe's largest nuclear power plant in Ukraine as Russian troops shelled it from all sides. The Zaporizhzhia nuclear power station in southeast Ukraine has reportedly been seized by Russian military forces after a fierce battle overnight. It has sparked fears that if it explodes it would be ""ten times worse than Chernobyl "". However, experts have assured that there was no release of radioactive material. Ukrainian authorities later confirmed that Russian forces seized the Zaporizhzhia nuclear plant. ""Operational personnel are monitoring the condition of power units,"" a local authority said on social media, quoted by Reuters news agency. For all the live updates from the Russian invasion follow our liveblog Station personnel continue to work and monitor the state of the power units, it said. This morning's attack marks a severe escalation in the Russian invasion of Ukraine. We've answered the pressing questions you may have. Ukrainian authorities said a fire broke out in a training building outside the plant in the early hours of March 4 after Russian forces shelled from all sides. The alarm was raised by an employee of the plant, who shared it on Telegram, saying there was ""a real threat of nuclear danger at the largest power plant in Europe"". By 2.30am local time, Ukraine's foreign minister confirmed the reports and tweeted that the Russian army was ""firing from all sides upon Zaporizhzhia NPP, the largest nuclear power plant in Europe. Fire has already broke out.” Shortly after, the Ukrainian State Emergency Service reported that radiation at the plant was “within normal limits” and the fire conditions at the plant were “normal”. It added the fire was in a building outside the power plant. By 2.26am, they reported the third power unit at the plant was disconnected, leaving just one of the four units operating. The fire has since been extinguished. Ukrainian authorities this morning that the facility was secured and “nuclear safety is now guaranteed”. Earlier, the International Atomic Energy Agency said the Ukraine regulator confirmed there was “no change reported in radiation levels at the Zaporizhzhia nuclear power plant site”. This morning, IAEA Director General Rafael Grossi says there was no release of radioactive material at the nuclear power plant during the fire. He added that two security personnel were injured. Ukraine is heavily dependent on nuclear energy and it has 15 reactors at four different plants generating about 54 per cent of the country's electricity, according to the World Nuclear Association. The Zaporizhzhia nuclear power station generates around 20 per cent of all electricity in Ukraine. Andrew Wilson, Professor of Ukrainian Studies at University College London, told the Mirror this attack could be an attempt to cut off the population from their services. Prof Wilson said: ""This is one of many nuclear power plants in Ukraine in the of the Russian advance. ""They are not making much progress from the East and their current strategy appears to be to surround main cities and cut off basic services. ""This is Russia's Modus Operandi they target the civilian population to make them suffer and make them lose faith in their democratic leaders because they are no longer getting basic services. ""Russia's hope is that Ukraine will surrender which I don't think it will. ""So whether the shelling was part of the strategy - one hopes not and that it was a rogue local unit because these things are built for many things like earthquakes but they are not built for missiles or shelling."" ""An optimistic reading is that this is a brutal strategy to cut the population off from basic services rather than blow the whole place up. ""The fact that Ukraine is a neighbour of Russia should be a deterrent because if the wind blows in the wrong direction it will hit them too."" Other experts have said that attacking a nuclear plant was unprecedented. Dr Graham Allison, a nuclear security expert at Harvard University, told the BBC the ""worst case"" would be if a fire at the plant caused a meltdown and caused a release of radioactivity that contaminated the surrounding area for years. He also said it was more likely Russian forces were trying to ""close down the supply of electricity to the surrounding area"", rather than attack the plant. The Zaporizhzhia nuclear power plant is the largest nuclear power plant in Europe and the ninth-largest in the world. It was built between 1984 and 1995 and has six reactors. It has six reactors, each generating 950MW, and a total output of 5,700MW, enough energy for roughly four million homes. In normal times it produces one-fifth of Ukraine’s electricity and almost half the energy generated by the country’s nuclear power facilities. It is about 200km from the contested Donbas region and 550km south-east of Kyiv. Ukraine President Volodymyr Zelensky has said that everyone in Europe needs to be worried about the threat from Putin and a nuclear disaster. In his message to the West he said: ""For the first time in our history, the history of mankind, the terrorist state has resorted to nuclear terror. ""Russian protagonists have threatened to cover the world with nuclear ashes, now it is not a threat, now it is a reality. We must stop the Russian military immediately. ""If there is an explosion, it is the end of everything, the end of Europe. It is the evacuation of Europe. Only immediate European action can stop Russian troops. Prevent the death of Europe from the nuclear disaster."" Zelensky said that an explosion at the plant would be a catastrophe and much worse than that which happened at Chernobyl. ""It is a global catastrophe. Hundreds of thousands of people fought with its consequences, tens of thousands of people were evacuated,"" the president said of the Russian invasion. He said: "" Russia wants to do it again and is doing it again, six times more. Europeans, wake up, please. ""Tell your politicians Russian troops are shelling the nuclear power plant in Ukraine, Zaporizhzhya NPP, in Energodar. There are six power units, six! One power unit exploded in Chernobyl."" Meanwhile, Prime Minister Boris Johnson spoke with Zelensky after news broke about the fire at Zaporizhzhia. A Downing Street spokeswoman called the situation “gravely concerning”, adding: “Both leaders agreed that Russia must immediately cease its attack on the power station and allow unfettered access for emergency services to the plant. “The Prime Minister said the reckless actions of President Putin could now directly threaten the safety of all of Europe. He said the UK would do everything it could to ensure the situation did not deteriorate further. “The Prime Minister said he would be seeking an emergency UN Security Council meeting in the coming hours, and that the UK would raise this issue immediately with Russia and close partners. “Both leaders agreed a ceasefire was crucial.”",0
2022-03-04,https://www.mirror.co.uk/news/world-news/you-need-know-ukraines-nuclear-26390979,All you need to know about Ukraine's nuclear power stations amid Russian attacks,"The world looked on in shock as Russian troops rained bombs down on the Zaporizhzhia nuclear plant in Ukraine, Europe’s largest nuclear reactor. But what could have happened, and is there a danger of a nuclear disaster? Here, atomic energy specialist Professor Robin Grimes, who previously advised the UK’s Ministry of Defence, and former nuclear scientist Cheryl Rofer, who worked for the US government’s Los Alamos National Laboratory, and spent 35 years clearing up nuclear sites in the former Soviet Union, answer your questions. Four, as well as the now-retired Chernobyl : Zaporizhzhia; Khmelnytskyi Nuclear Power Plant in Netishyn and Rivne Nuclear Power Plant in Varash, both west Ukraine; and the South Ukraine Nuclear Power Plant in Yuzhnoukrainsk, south Ukraine. They need that many because that’s how 51% of its power is generated. They are third most nuclear dependent nation, after France (70%) and Slovakia (53%). Zaporizhzhia has six light water reactors. The other three have nine between them. Chernobyl had four. Ms Rofer says: “The reactors all have outer concrete containment structures that can sustain a hit from a 20-tonne airplane. There is no way to cause a nuclear explosion - like a nuclear bomb - with reactors.” Ms Rofer says: “The worst would be a fire in the spent fuel storage pools. This would release radioactive material into the atmosphere. The effects would be mostly local, within tens of miles. Some material might be carried on the winds, which, in that part of the world, are usually toward Russia.” Prof Grimes says: “Claims it would be many times greater than Chernobyl are ridiculous. Zaporizhzhia has about the same amount of nuclear material as Chernobyl did.” Ms Rofer says: “I think all the reactors but one at Zaporizhzhia have been shut down but they still require cooling water. Shut down reactors are slightly less dangerous, but leaks and fires are still possible.” Prof Grimes adds: “The way to be safe is to put all reactors into ‘cold shutdown’ [when a coolant is added to keep it below 93C]. Then you can walk away for months.”",0
